
0.001154,0.002932,0.000659|6700071.500000,384250.281250,0.000656|6901993.500000,-569263.187500,0.000663|-6900302.500000,552129.375000,0.000663|-560937.937500,6901735.000000,0.000663|552671.562500,-6900218.500000,0.000663|-4288496659333120.000000,-6861166231945216.000000,-857795968630784.000000|-2603817212313600.000000,-10650545010245632.000000,-3076290726854656.000000|
0.001155,0.002933,0.000659|6697106.000000,430438.343750,0.000656|6905447.500000,-524387.625000,0.000663|-6903657.500000,507229.031250,0.000663|-516055.031250,6905134.500000,0.000663|507771.343750,-6903577.000000,0.000663|-4290828826574848.000000,-6864896947912704.000000,-858262576562176.000000|-2605233477779456.000000,-10656337847386112.000000,-3077963616616448.000000|
0.001155,0.002935,0.000659|6693822.500000,476605.968750,0.000656|6908603.000000,-479489.437500,0.000663|-6906714.000000,462306.750000,0.000663|-471149.843750,6908235.500000,0.000663|462849.156250,-6906637.000000,0.000663|-4293160993816576.000000,-6868627663880192.000000,-858729184493568.000000|-2606649743245312.000000,-10662130684526592.000000,-3079636506378240.000000|
0.001156,0.002936,0.000660|6690221.000000,522750.937500,0.000656|6911460.000000,-434570.531250,0.000663|-6909471.500000,417364.468750,0.000663|-426224.281250,6911038.000000,0.000663|417906.968750,-6909398.000000,0.000663|-4295493161058304.000000,-6872358379847680.000000,-859195792424960.000000|-2608066008711168.000000,-10667923521667072.000000,-3081309396140032.000000|
0.001156,0.002938,0.000660|6686302.000000,568871.062500,0.000656|6914018.500000,-389632.843750,0.000663|-6911930.000000,372404.156250,0.000663|-381280.312500,6913541.500000,0.000663|372946.687500,-6911860.000000,0.000663|-4297825328300032.000000,-6876089095815168.000000,-859662400356352.000000|-2609482274177024.000000,-10673716358807552.000000,-3082982285901824.000000|
0.001157,0.002940,0.000660|6682065.000000,614964.125000,0.000656|6916278.000000,-344678.343750,0.000663|-6914089.500000,327427.718750,0.000663|-336319.875000,6915746.000000,0.000663|327970.281250,-6914023.000000,0.000663|-4300157495541760.000000,-6879819811782656.000000,-860129008287744.000000|-2610898539642880.000000,-10679509195948032.000000,-3084655175663616.000000|
0.001158,0.002941,0.000661|6677511.000000,661027.937500,0.000656|6918239.000000,-299708.937500,0.000663|-6915950.000000,282437.125000,0.000663|-291344.906250,6917651.500000,0.000663|282979.687500,-6915887.000000,0.000663|-4302489662783488.000000,-6883550527750144.000000,-860595616219136.000000|-2612314805108736.000000,-10685302033088512.000000,-3086328065425408.000000|
0.001158,0.002943,0.000661|6672639.500000,707060.375000,0.000656|6919901.000000,-254726.609375,0.000663|-6917511.000000,237434.328125,0.000663|-246357.359375,6919258.000000,0.000663|237976.875000,-6917451.500000,0.000663|-4304821830025216.000000,-6887281243717632.000000,-861062224150528.000000|-2613731070574592.000000,-10691094870228992.000000,-3088000955187200.000000|
0.001159,0.002944,0.000661|6667451.000000,753059.187500,0.000656|6921263.500000,-209733.281250,0.000663|-6918772.500000,192421.250000,0.000663|-201359.171875,6920565.500000,0.000663|192963.765625,-6918716.500000,0.000663|-4307153997266944.000000,-6891011959685120.000000,-861528832081920.000000|-2615147336040448.000000,-10696887707369472.000000,-3089673844948992.000000|
0.001160,0.002946,0.000662|6661946.000000,799022.187500,0.000656|6922327.000000,-164730.890625,0.000663|-6919734.500000,147399.859375,0.000663|-156352.281250,6921573.500000,0.000663|147942.312500,-6919682.000000,0.000663|-4309486164508672.000000,-6894742675652608.000000,-861995440013312.000000|-2616563601506304.000000,-10702680544509952.000000,-3091346734710784.000000|
0.001160,0.002948,0.000662|6656124.500000,844947.250000,0.000656|6923091.000000,-119721.398438,0.000663|-6920397.000000,102372.101562,0.000663|-111338.640625,6922282.500000,0.000663|102914.468750,-6920348.000000,0.000663|-4311818331750400.000000,-6898473391620096.000000,-862462047944704.000000|-2617979866972160.000000,-10708473381650432.000000,-3093019624472576.000000|
0.001161,0.002949,0.000663|6649986.500000,890832.125000,0.000656|6923556.000000,-74706.742188,0.000663|-6920760.000000,57339.921875,0.000663|-66320.195312,6922692.000000,0.000663|57882.175781,-6920714.500000,0.000663|-4314150498992128.000000,-6902204107587584.000000,-862928655876096.000000|-2619396132438016.000000,-10714266218790912.000000,-3094692514234368.000000|
0.001161,0.002951,0.000663|6643532.500000,936674.625000,0.000656|6923721.500000,-29688.867188,0.000663|-6920823.500000,12305.266602,0.000663|-21298.896484,6922802.000000,0.000663|12847.385742,-6920781.500000,0.000663|-4316482666233856.000000,-6905934823555072.000000,-863395263807488.000000|-2620812397903872.000000,-10720059055931392.000000,-3096365403996160.000000|
0.001162,0.002952,0.000663|6636763.000000,982472.625000,0.000656|6923587.500000,15330.281250,0.000663|-6920587.500000,-32729.912109,0.000663|23723.312500,6922612.500000,0.000663|-32187.951172,-6920549.000000,0.000663|-4318814833475584.000000,-6909665539522560.000000,-863861871738880.000000|-2622228663369728.000000,-10725851893071872.000000,-3098038293757952.000000|
0.001163,0.002954,0.000664|6629678.000000,1028223.937500,0.000656|6923154.500000,60348.750000,0.000663|-6920051.500000,-77763.664062,0.000663|68744.476562,6922123.500000,0.000663|-77221.882812,-6920016.500000,0.000663|-4321147000717312.000000,-6913396255490048.000000,-864328479670272.000000|-2623644928835584.000000,-10731644730212352.000000,-3099711183519744.000000|
0.001163,0.002956,0.000664|6622278.000000,1073926.250000,0.000656|6922422.000000,105364.593750,0.000663|-6919216.000000,-122794.039062,0.000663|113762.656250,6921335.000000,0.000663|-122252.460938,-6919184.500000,0.000663|-4323479167959040.000000,-6917126971457536.000000,-864795087601664.000000|-2625061194301440.000000,-10737437567352832.000000,-3101384073281536.000000|
0.001164,0.002957,0.000664|6614563.000000,1119577.500000,0.000656|6921390.000000,150375.859375,0.000663|-6918081.000000,-167819.078125,0.000663|158775.890625,6920247.000000,0.000663|-167277.734375,-6918053.000000,0.000663|-4325811335200768.000000,-6920857687425024.000000,-865261695533056.000000|-2626477459767296.000000,-10743230404493312.000000,-3103056963043328.000000|
0.001165,0.002959,0.000665|6606533.500000,1165175.625000,0.000656|6920058.500000,195380.609375,0.000663|-6916646.000000,-212836.843750,0.000663|203782.250000,6918859.500000,0.000663|-212295.750000,-6916621.500000,0.000663|-4328143502442496.000000,-6924588403392512.000000,-865728303464448.000000|-2627893725233152.000000,-10749023241633792.000000,-3104729852805120.000000|
0.001165,0.002960,0.000665|6598190.000000,1210718.250000,0.000656|6918428.000000,240376.906250,0.000663|-6914911.500000,-257845.375000,0.000663|248779.765625,6917172.500000,0.000663|-257304.562500,-6914890.500000,0.000663|-4330475669684224.000000,-6928319119360000.000000,-866194911395840.000000|-2629309990699008.000000,-10754816078774272.000000,-3106402742566912.000000|
0.001166,0.002962,0.000665|6589533.000000,1256203.375000,0.000656|6916498.000000,285362.781250,0.000663|-6912877.500000,-302842.718750,0.000663|293766.500000,6915186.500000,0.000663|-302302.218750,-6912860.000000,0.000663|-4332807836925952.000000,-6932049835327488.000000,-866661519327232.000000|-2630726256164864.000000,-10760608915914752.000000,-3108075632328704.000000|
0.001167,0.002964,0.000666|6580562.500000,1301628.750000,0.000656|6914268.500000,330336.281250,0.000663|-6910544.000000,-347826.937500,0.000663|338740.500000,6912901.000000,0.000663|-347286.750000,-6910530.000000,0.000663|-4335140004167680.000000,-6935780551294976.000000,-867128127258624.000000|-2632142521630720.000000,-10766401753055232.000000,-3109748522090496.000000|
0.001167,0.002965,0.000666|6571279.000000,1346992.250000,0.000656|6911740.000000,375295.500000,0.000663|-6907911.500000,-392796.062500,0.000663|383699.812500,6910316.500000,0.000663|-392256.218750,-6907900.500000,0.000663|-4337472171409408.000000,-6939511267262464.000000,-867594735190016.000000|-2633558787096576.000000,-10772194590195712.000000,-3111421411852288.000000|
0.001168,0.002967,0.000666|6561683.000000,1392291.625000,0.000656|6908912.500000,420238.437500,0.000663|-6904979.500000,-437748.156250,0.000663|428642.500000,6907432.500000,0.000663|-437208.687500,-6904972.000000,0.000663|-4339804338651136.000000,-6943241983229952.000000,-868061343121408.000000|-2634975052562432.000000,-10777987427336192.000000,-3113094301614080.000000|
0.001168,0.002968,0.000667|6551775.000000,1437524.750000,0.000656|6905786.000000,465163.187500,0.000663|-6901748.000000,-482681.281250,0.000663|473566.625000,6904249.500000,0.000663|-482142.218750,-6901744.000000,0.000663|-4342136505892864.000000,-6946972699197440.000000,-868527951052800.000000|-2636391318028288.000000,-10783780264476672.000000,-3114767191375872.000000|
0.001169,0.002970,0.000667|6541555.500000,1482689.500000,0.000656|6902360.500000,510067.781250,0.000663|-6898217.500000,-527593.437500,0.000663|518470.218750,6900767.500000,0.000663|-527054.812500,-6898217.000000,0.000663|-4344468673134592.000000,-6950703415164928.000000,-868994558984192.000000|-2637807583494144.000000,-10789573101617152.000000,-3116440081137664.000000|
0.001170,0.002971,0.000668|6531025.000000,1527783.750000,0.000656|6898636.000000,554950.250000,0.000663|-6894388.000000,-572482.750000,0.000663|563351.312500,6896986.500000,0.000663|-571944.562500,-6894391.000000,0.000663|-4346800840376320.000000,-6954434131132416.000000,-869461166915584.000000|-2639223848960000.000000,-10795365938757632.000000,-3118112970899456.000000|
0.001170,0.002973,0.000668|6520184.000000,1572805.250000,0.000656|6894613.000000,599808.687500,0.000663|-6890260.000000,-617347.250000,0.000663|608208.000000,6892907.000000,0.000663|-616809.500000,-6890266.000000,0.000663|-4349133007618048.000000,-6958164847099904.000000,-869927774846976.000000|-2640640114425856.000000,-10801158775898112.000000,-3119785860661248.000000|
0.001171,0.002975,0.000668|6509032.500000,1617752.000000,0.000656|6890291.500000,644641.187500,0.000663|-6885833.000000,-662184.937500,0.000663|653038.375000,6888529.000000,0.000663|-661647.687500,-6885842.500000,0.000663|-4351465174859776.000000,-6961895563067392.000000,-870394382778368.000000|-2642056379891712.000000,-10806951613038592.000000,-3121458750423040.000000|
0.001172,0.002976,0.000669|6497571.500000,1662621.750000,0.000656|6885671.500000,689445.750000,0.000663|-6881107.500000,-706993.937500,0.000663|697840.437500,6883852.500000,0.000663|-706457.187500,-6881120.500000,0.000663|-4353797342101504.000000,-6965626279034880.000000,-870860990709760.000000|-2643472645357568.000000,-10812744450179072.000000,-3123131640184832.000000|
0.001172,0.002978,0.000669|6485801.500000,1707412.375000,0.000656|6880753.500000,734220.437500,0.000663|-6876083.500000,-751772.250000,0.000663|742612.250000,6878877.500000,0.000663|-751236.062500,-6876100.000000,0.000663|-4356129509343232.000000,-6969356995002368.000000,-871327598641152.000000|-2644888910823424.000000,-10818537287319552.000000,-3124804529946624.000000|
0.001173,0.002979,0.000669|6473723.000000,1752121.750000,0.000656|6875537.500000,778963.312500,0.000663|-6870761.500000,-796517.937500,0.000663|787351.875000,6873604.500000,0.000663|-795982.312500,-6870781.500000,0.000663|-4358461676584960.000000,-6973087710969856.000000,-871794139463680.000000|-2646305176289280.000000,-10824330124460032.000000,-3126477419708416.000000|
0.001173,0.002981,0.000670|6461336.500000,1796747.750000,0.000656|6870023.500000,823672.437500,0.000663|-6865141.500000,-841229.062500,0.000663|832057.375000,6868033.500000,0.000663|-840694.062500,-6865165.000000,0.000663|-4360793843826688.000000,-6976818426937344.000000,-872260680286208.000000|-2647721441755136.000000,-10830122961600512.000000,-3128150309470208.000000|
0.001174,0.002983,0.000670|6448642.500000,1841288.250000,0.000656|6864212.000000,868345.812500,0.000663|-6859223.500000,-885903.687500,0.000663|876726.750000,6862165.000000,0.000663|-885369.312500,-6859250.500000,0.000663|-4363126011068416.000000,-6980549142904832.000000,-872727221108736.000000|-2649137707220992.000000,-10835915798740992.000000,-3129823199232000.000000|
0.001175,0.002984,0.000670|6435641.500000,1885741.125000,0.000656|6858103.000000,912981.562500,0.000663|-6853008.000000,-930539.875000,0.000663|921358.125000,6855999.000000,0.000663|-930006.125000,-6853038.500000,0.000663|-4365458178310144.000000,-6984279858872320.000000,-873193761931264.000000|-2650553972686848.000000,-10841708635881472.000000,-3131496088993792.000000|
0.001175,0.002986,0.000671|6422334.500000,1930104.250000,0.000656|6851697.000000,957577.750000,0.000663|-6846495.500000,-975135.687500,0.000663|965949.562500,6849536.000000,0.000663|-974602.562500,-6846529.000000,0.000663|-4367790345551872.000000,-6988010574839808.000000,-873660302753792.000000|-2651970238152704.000000,-10847501473021952.000000,-3133168978755584.000000|
0.001176,0.002987,0.000671|6408722.000000,1974375.500000,0.000656|6844994.000000,1002132.437500,0.000663|-6839685.500000,-1019689.187500,0.000663|1010499.062500,6842776.000000,0.000663|-1019156.750000,-6839722.500000,0.000663|-4370122512793600.000000,-6991741290807296.000000,-874126843576320.000000|-2653386503618560.000000,-10853294310162432.000000,-3134841868517376.000000|
0.001177,0.002989,0.000671|6394804.000000,2018552.750000,0.000656|6837994.000000,1046643.625000,0.000663|-6832579.000000,-1064198.375000,0.000663|1055004.750000,6835719.000000,0.000663|-1063666.625000,-6832619.000000,0.000663|-4372454680035328.000000,-6995472006774784.000000,-874593384398848.000000|-2654802769084416.000000,-10859087147302912.000000,-3136514758279168.000000|
0.001177,0.002991,0.000672|6380582.000000,2062634.000000,0.000656|6830697.500000,1091109.375000,0.000663|-6825176.000000,-1108661.375000,0.000663|1099464.625000,6828365.500000,0.000663|-1108130.375000,-6825219.000000,0.000663|-4374786847277056.000000,-6999202722742272.000000,-875059925221376.000000|-2656219034550272.000000,-10864879984443392.000000,-3138187648040960.000000|
0.001178,0.002992,0.000672|6366056.000000,2106617.000000,0.000656|6823105.000000,1135527.875000,0.000663|-6817476.500000,-1153076.250000,0.000663|1143876.750000,6820716.000000,0.000663|-1152546.000000,-6817523.000000,0.000663|-4377119014518784.000000,-7002933438709760.000000,-875526466043904.000000|-2657635300016128.000000,-10870672821583872.000000,-3139860537802752.000000|
0.001178,0.002994,0.000673|6351227.000000,2150499.750000,0.000656|6815216.500000,1179897.125000,0.000663|-6809481.000000,-1197441.000000,0.000663|1188239.250000,6812770.500000,0.000663|-1196911.500000,-6809531.000000,0.000663|-4379451181760512.000000,-7006664154677248.000000,-875993006866432.000000|-2659051565481984.000000,-10876465658724352.000000,-3141533427564544.000000|
0.001179,0.002995,0.000673|6336096.000000,2194280.000000,0.000656|6807032.500000,1224215.125000,0.000663|-6801190.000000,-1241753.750000,0.000663|1232550.250000,6804529.500000,0.000663|-1241225.000000,-6801243.000000,0.000663|-4381783349002240.000000,-7010394870644736.000000,-876459547688960.000000|-2660467830947840.000000,-10882258495864832.000000,-3143206317326336.000000|
0.001180,0.002997,0.000673|6320663.000000,2237955.750000,0.000656|6798553.000000,1268480.000000,0.000663|-6792603.500000,-1286012.625000,0.000663|1276807.625000,6795993.000000,0.000663|-1285484.625000,-6792659.500000,0.000663|-4384115516243968.000000,-7014125586612224.000000,-876926088511488.000000|-2661884096413696.000000,-10888051333005312.000000,-3144879207088128.000000|
0.001180,0.002999,0.000674|6304929.000000,2281525.000000,0.000656|6789778.500000,1312689.875000,0.000663|-6783722.000000,-1330215.625000,0.000663|1321009.625000,6787161.500000,0.000663|-1329688.375000,-6783781.000000,0.000663|-4386447683485696.000000,-7017856302579712.000000,-877392629334016.000000|-2663300361879552.000000,-10893844170145792.000000,-3146552096849920.000000|
0.001181,0.003000,0.000674|6288895.000000,2324985.500000,0.000656|6780709.500000,1356842.750000,0.000663|-6774545.500000,-1374360.750000,0.000663|1365154.250000,6778035.500000,0.000663|-1373834.375000,-6774608.000000,0.000663|-4388779850727424.000000,-7021587018547200.000000,-877859170156544.000000|-2664716627345408.000000,-10899637007286272.000000,-3148224986611712.000000|
0.001182,0.003002,0.000674|6272561.500000,2368335.250000,0.000656|6771346.000000,1400936.750000,0.000663|-6765074.500000,-1418446.125000,0.000663|1409239.625000,6768615.000000,0.000663|-1417920.625000,-6765140.500000,0.000663|-4391112017969152.000000,-7025317734514688.000000,-878325710979072.000000|-2666132892811264.000000,-10905429844426752.000000,-3149897876373504.000000|
0.001182,0.003003,0.000675|6255929.500000,2411572.250000,0.000656|6761688.500000,1444969.875000,0.000663|-6755309.500000,-1462469.875000,0.000663|1453263.750000,6758900.500000,0.000663|-1461945.250000,-6755379.000000,0.000663|-4393444185210880.000000,-7029048450482176.000000,-878792251801600.000000|-2667549158277120.000000,-10911222681567232.000000,-3151570766135296.000000|
0.001183,0.003005,0.000675|6238999.500000,2454694.500000,0.000656|6751737.500000,1488940.250000,0.000663|-6745251.000000,-1506430.000000,0.000663|1497224.750000,6748892.500000,0.000663|-1505906.375000,-6745324.000000,0.000663|-4395776352452608.000000,-7032779166449664.000000,-879258792624128.000000|-2668965423742976.000000,-10917015518707712.000000,-3153243655897088.000000|
0.001183,0.003007,0.000675|6221772.500000,2497699.750000,0.000656|6741493.500000,1532846.000000,0.000663|-6734899.500000,-1550324.625000,0.000663|1541120.625000,6738591.000000,0.000663|-1549802.000000,-6734975.500000,0.000663|-4398108519694336.000000,-7036509882417152.000000,-879725333446656.000000|-2670381689208832.000000,-10922808355848192.000000,-3154916545658880.000000|
0.001184,0.003008,0.000676|6204249.000000,2540586.000000,0.000656|6730956.500000,1576685.125000,0.000663|-6724255.000000,-1594151.875000,0.000663|1584949.625000,6727997.000000,0.000663|-1593630.250000,-6724334.500000,0.000663|-4400440686936064.000000,-7040240598384640.000000,-880191874269184.000000|-2671797954674688.000000,-10928601192988672.000000,-3156589435420672.000000|
0.001185,0.003010,0.000676|6186430.000000,2583351.250000,0.000656|6720127.000000,1620455.750000,0.000663|-6713318.000000,-1637909.750000,0.000663|1628709.625000,6717110.500000,0.000663|-1637389.125000,-6713401.000000,0.000663|-4402772854177792.000000,-7043971314352128.000000,-880658415091712.000000|-2673214220140544.000000,-10934394030129152.000000,-3158262325182464.000000|
0.001185,0.003011,0.000676|6168316.500000,2625993.500000,0.000656|6709005.500000,1664155.875000,0.000663|-6702089.000000,-1681596.375000,0.000663|1672398.875000,6705932.000000,0.000663|-1681076.750000,-6702175.500000,0.000663|-4405105021419520.000000,-7047702030319616.000000,-881124955914240.000000|-2674630485606400.000000,-10940186867269632.000000,-3159935214944256.000000|
0.001186,0.003013,0.000677|6149909.000000,2668510.500000,0.000656|6697592.500000,1707783.750000,0.000663|-6690568.500000,-1725209.875000,0.000663|1716015.375000,6694462.000000,0.000663|-1724691.250000,-6690658.500000,0.000663|-4407437188661248.000000,-7051432746287104.000000,-881591496736768.000000|-2676046751072256.000000,-10945979704410112.000000,-3161608104706048.000000|
0.001187,0.003015,0.000677|6131208.500000,2710900.500000,0.000656|6685888.500000,1751337.375000,0.000663|-6678757.000000,-1768748.250000,0.000663|1759557.250000,6682701.000000,0.000663|-1768230.750000,-6678850.000000,0.000663|-4409769355902976.000000,-7055163462254592.000000,-882058037559296.000000|-2677463016538112.000000,-10951772541550592.000000,-3163280994467840.000000|
0.001187,0.003016,0.000678|6112216.000000,2753161.250000,0.000656|6673894.000000,1794814.875000,0.000663|-6666655.000000,-1812209.750000,0.000663|1803022.625000,6670649.500000,0.000663|-1811693.250000,-6666751.000000,0.000663|-4412101523144704.000000,-7058894178222080.000000,-882524578381824.000000|-2678879282003968.000000,-10957565378691072.000000,-3164953884229632.000000|
0.001188,0.003018,0.000678|6092932.500000,2795290.750000,0.000656|6661609.000000,1838214.250000,0.000663|-6654262.500000,-1855592.250000,0.000663|1846409.500000,6658307.500000,0.000663|-1855076.875000,-6654362.000000,0.000663|-4414433690386432.000000,-7062624894189568.000000,-882991119204352.000000|-2680295547469824.000000,-10963358215831552.000000,-3166626773991424.000000|
0.001188,0.003019,0.000678|6073358.500000,2837287.250000,0.000656|6649034.500000,1881533.750000,0.000663|-6641580.500000,-1898894.000000,0.000663|1889716.125000,6645676.000000,0.000663|-1898379.750000,-6641683.000000,0.000663|-4416765857628160.000000,-7066355610157056.000000,-883457660026880.000000|-2681711812935680.000000,-10969151052972032.000000,-3168299663753216.000000|
0.001189,0.003021,0.000679|6053495.000000,2879148.500000,0.000656|6636171.000000,1924771.375000,0.000663|-6628609.000000,-1942113.125000,0.000663|1932940.500000,6632755.000000,0.000663|-1941600.000000,-6628715.000000,0.000663|-4419098024869888.000000,-7070086326124544.000000,-883924200849408.000000|-2683128078401536.000000,-10974943890112512.000000,-3169972553515008.000000|
0.001190,0.003023,0.000679|6033343.000000,2920872.500000,0.000656|6623018.500000,1967925.250000,0.000663|-6615349.000000,-1985247.625000,0.000663|1976080.625000,6619545.500000,0.000663|-1984735.625000,-6615458.000000,0.000663|-4421430192111616.000000,-7073817042092032.000000,-884390741671936.000000|-2684544343867392.000000,-10980736727252992.000000,-3171645443276800.000000|
0.001190,0.003024,0.000679|6012903.500000,2962457.250000,0.000656|6609578.000000,2010993.500000,0.000663|-6601801.000000,-2028295.625000,0.000663|2019134.750000,6606048.000000,0.000663|-2027784.750000,-6601913.000000,0.000663|-4423762359353344.000000,-7077547758059520.000000,-884857282494464.000000|-2685960609333248.000000,-10986529564393472.000000,-3173318333038592.000000|
0.001191,0.003026,0.000680|5992177.500000,3003900.750000,0.000656|6595849.500000,2053974.125000,0.000663|-6587965.000000,-2071255.250000,0.000663|2062101.000000,6592262.500000,0.000663|-2070745.500000,-6588080.500000,0.000663|-4426094526595072.000000,-7081278474027008.000000,-885323823316992.000000|-2687376874799104.000000,-10992322401533952.000000,-3174991222800384.000000|
0.001192,0.003027,0.000680|5971166.000000,3045201.250000,0.000656|6581834.000000,2096865.375000,0.000663|-6573842.000000,-2114124.500000,0.000663|2104977.250000,6578190.000000,0.000663|-2113616.000000,-6573961.000000,0.000663|-4428426693836800.000000,-7085009189994496.000000,-885790364139520.000000|-2688793140264960.000000,-10998115238674432.000000,-3176664112562176.000000|
0.001192,0.003029,0.000680|5949870.000000,3086356.500000,0.000656|6567532.000000,2139665.250000,0.000663|-6559432.500000,-2156901.500000,0.000663|2147761.750000,6563831.000000,0.000663|-2156394.250000,-6559554.500000,0.000663|-4430758861078528.000000,-7088739905961984.000000,-886256904962048.000000|-2690209405730816.000000,-11003908075814912.000000,-3178337002323968.000000|
0.001193,0.003030,0.000681|5928290.500000,3127364.750000,0.000657|6552944.000000,2182372.000000,0.000663|-6544737.000000,-2199584.500000,0.000663|2190452.750000,6549186.000000,0.000663|-2199078.500000,-6544862.000000,0.000663|-4433091028320256.000000,-7092470621929472.000000,-886723445784576.000000|-2691625671196672.000000,-11009700912955392.000000,-3180009892085760.000000|
0.001193,0.003032,0.000681|5906428.500000,3168223.750000,0.000657|6538070.500000,2224983.500000,0.000663|-6529756.000000,-2242171.750000,0.000663|2233048.250000,6534255.500000,0.000663|-2241667.000000,-6529884.500000,0.000663|-4435423195561984.000000,-7096201337896960.000000,-887189986607104.000000|-2693041936662528.000000,-11015493750095872.000000,-3181682781847552.000000|
0.001194,0.003034,0.000681|5884285.000000,3208931.750000,0.000657|6522912.000000,2267498.000000,0.000663|-6514490.500000,-2284661.000000,0.000663|2275546.500000,6519040.500000,0.000663|-2284157.500000,-6514622.000000,0.000663|-4437755362803712.000000,-7099932053864448.000000,-887656527429632.000000|-2694458202128384.000000,-11021286587236352.000000,-3183355671609344.000000|
0.001195,0.003035,0.000682|5861861.000000,3249486.750000,0.000657|6507469.500000,2309913.750000,0.000663|-6498941.000000,-2327050.750000,0.000663|2317945.500000,6503541.000000,0.000663|-2326548.500000,-6499075.500000,0.000663|-4440087530045440.000000,-7103662769831936.000000,-888123068252160.000000|-2695874467594240.000000,-11027079424376832.000000,-3185028561371136.000000|
0.001195,0.003037,0.000682|5839157.500000,3289887.000000,0.000657|6491743.000000,2352228.750000,0.000663|-6483107.500000,-2369338.750000,0.000663|2360243.250000,6487758.000000,0.000663|-2368838.000000,-6483245.500000,0.000663|-4442419697287168.000000,-7107393485799424.000000,-888589609074688.000000|-2697290733060096.000000,-11032872261517312.000000,-3186701451132928.000000|
0.001196,0.003038,0.000683|5816175.500000,3330130.250000,0.000657|6475733.500000,2394441.250000,0.000663|-6466991.500000,-2411523.500000,0.000663|2402438.250000,6471692.000000,0.000663|-2411024.000000,-6467132.500000,0.000663|-4444751864528896.000000,-7111124201766912.000000,-889056149897216.000000|-2698706998525952.000000,-11038665098657792.000000,-3188374340894720.000000|
0.001197,0.003040,0.000683|5792916.000000,3370214.750000,0.000657|6459442.000000,2436549.250000,0.000663|-6450593.000000,-2453603.000000,0.000663|2444528.250000,6455343.500000,0.000663|-2453104.750000,-6450737.000000,0.000663|-4447084031770624.000000,-7114854917734400.000000,-889522690719744.000000|-2700123263991808.000000,-11044457935798272.000000,-3190047230656512.000000|
0.001197,0.003042,0.000683|5769380.500000,3410138.500000,0.000657|6442868.500000,2478551.000000,0.000664|-6433913.000000,-2495575.250000,0.000663|2486511.750000,6438713.500000,0.000663|-2495078.500000,-6434060.000000,0.000663|-4449416199012352.000000,-7118585633701888.000000,-889989231542272.000000|-2701539529457664.000000,-11050250772938752.000000,-3191720120418304.000000|
0.001198,0.003043,0.000684|5745570.000000,3449899.750000,0.000657|6426014.000000,2520444.500000,0.000664|-6416952.000000,-2537438.500000,0.000663|2528386.500000,6421802.500000,0.000663|-2536943.250000,-6417102.000000,0.000663|-4451748366254080.000000,-7122316349669376.000000,-890455772364800.000000|-2702955794923520.000000,-11056043610079232.000000,-3193393010180096.000000|
0.001199,0.003045,0.000684|5721485.500000,3489496.500000,0.000657|6408879.000000,2562228.000000,0.000664|-6399710.500000,-2579191.000000,0.000663|2570151.000000,6404611.000000,0.000663|-2578697.000000,-6399863.500000,0.000663|-4454080533495808.000000,-7126047065636864.000000,-890922313187328.000000|-2704372060389376.000000,-11061836447219712.000000,-3195065899941888.000000|
0.001199,0.003046,0.000684|5697128.000000,3528926.750000,0.000657|6391464.000000,2603899.750000,0.000664|-6382189.500000,-2620830.750000,0.000663|2611803.250000,6387140.000000,0.000664|-2620338.250000,-6382345.500000,0.000663|-4456412700737536.000000,-7129777781604352.000000,-891388854009856.000000|-2705788325855232.000000,-11067629284360192.000000,-3196738789703680.000000|
0.001200,0.003048,0.000685|5672499.000000,3568188.750000,0.000657|6373770.000000,2645457.750000,0.000664|-6364389.500000,-2662356.000000,0.000663|2653341.250000,6369390.000000,0.000664|-2661865.000000,-6364548.500000,0.000663|-4458744867979264.000000,-7133508497571840.000000,-891855394832384.000000|-2707204591321088.000000,-11073422121500672.000000,-3198411679465472.000000|
0.001200,0.003050,0.000685|5647599.500000,3607280.500000,0.000657|6355798.000000,2686900.250000,0.000664|-6346311.500000,-2703764.750000,0.000664|2694763.500000,6351361.500000,0.000664|-2703275.250000,-6346473.500000,0.000664|-4461077035220992.000000,-7137239213539328.000000,-892321935654912.000000|-2708620856786944.000000,-11079214958641152.000000,-3200084569227264.000000|
0.001201,0.003051,0.000685|5622430.500000,3646200.250000,0.000657|6337548.000000,2728225.500000,0.000664|-6327956.000000,-2745055.250000,0.000664|2736067.750000,6333055.500000,0.000664|-2744567.250000,-6328121.000000,0.000664|-4463409202462720.000000,-7140969929506816.000000,-892788476477440.000000|-2710037122252800.000000,-11085007795781632.000000,-3201757458989056.000000|
0.001202,0.003053,0.000686|5596993.500000,3684946.000000,0.000657|6319021.500000,2769431.500000,0.000664|-6309323.500000,-2786225.750000,0.000664|2777252.500000,6314472.500000,0.000664|-2785739.250000,-6309491.500000,0.000664|-4465741369704448.000000,-7144700645474304.000000,-893255017299968.000000|-2711453387718656.000000,-11090800632922112.000000,-3203430348750848.000000|
0.001202,0.003054,0.000686|5571289.500000,3723516.000000,0.000657|6300218.500000,2810516.250000,0.000664|-6290415.000000,-2827274.250000,0.000664|2818315.750000,6295613.500000,0.000664|-2826789.500000,-6290586.000000,0.000664|-4468073536946176.000000,-7148431361441792.000000,-893721558122496.000000|-2712869653184512.000000,-11096593470062592.000000,-3205103238512640.000000|
